,,,,,,,,,
State,District,Area,Pincode,,,,,,
MAHARASHTRA,SINDHUDURG,Kupavade ,416632,,,,,,
MAHARASHTRA,SINDHUDURG,Madyachiwadi ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Mahadevache Kervade ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Mandkuli ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Mangaon ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Mhapan ,416522,,,,,,
MAHARASHTRA,SINDHUDURG,Mulde ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Naneli ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Narur ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Nerur ,416525,,,,,,
MAHARASHTRA,SINDHUDURG,Nileli ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Nirukhe ,416521,,,,,,
MAHARASHTRA,SINDHUDURG,Nivaje ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Niwatiwadi ,416522,,,,,,
MAHARASHTRA,SINDHUDURG,Oros ,416812,,,,,,
MAHARASHTRA,SINDHUDURG,Osargaon ,416603,,,,,,
MAHARASHTRA,SINDHUDURG,Ovaliye ,416603,,,,,,
MAHARASHTRA,SINDHUDURG,Pandur ,416812,,,,,,
MAHARASHTRA,SINDHUDURG,Pangrad ,416521,,,,,,
MAHARASHTRA,SINDHUDURG,Pat ,416522,,,,,,
MAHARASHTRA,SINDHUDURG,Pawashi ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Pinguli ,416528,,,,,,
MAHARASHTRA,SINDHUDURG,Pokharan ,416628,,,,,,
MAHARASHTRA,SINDHUDURG,Ran Bambuli ,416812,,,,,,
MAHARASHTRA,SINDHUDURG,Sarambal ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Shivapur ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Sonavade ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Sonavade ,416632,,,,,,
MAHARASHTRA,SINDHUDURG,Tendoli ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Terse Bambarde ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Tulsuli ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Vadivaravde ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Vados ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Varde ,416521,,,,,,
MAHARASHTRA,SINDHUDURG,Vasoli ,416519,,,,,,
MAHARASHTRA,SINDHUDURG,Vetal Bambarde ,416520,,,,,,
MAHARASHTRA,SINDHUDURG,Waingavde ,416603,,,,,,
MAHARASHTRA,SINDHUDURG,Walaval ,416524,,,,,,
MAHARASHTRA,SINDHUDURG,Achara ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Adavli ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Amberi ,416605,,,,,,
MAHARASHTRA,SINDHUDURG,Bandivade ,416608,,,,,,
MAHARASHTRA,SINDHUDURG,Chafekhol ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Chindar ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Chindar Bazar ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Chouke ,416605,,,,,,
MAHARASHTRA,SINDHUDURG,Deulwada ,416608,,,,,,
MAHARASHTRA,SINDHUDURG,Devbag ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Devli ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Dhamapur ,416605,,,,,,
MAHARASHTRA,SINDHUDURG,Gaudwadi ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Gavrai ,416534,,,,,,
MAHARASHTRA,SINDHUDURG,Golvan ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Hadi ,416626,,,,,,
MAHARASHTRA,SINDHUDURG,Hirlewadi ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Kalse ,416605,,,,,,
MAHARASHTRA,SINDHUDURG,Kandalgaon ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Katta ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Khaida ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Kolamb ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Kunkavale ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Malgaon ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Malond ,416608,,,,,,
MAHARASHTRA,SINDHUDURG,Malvan H.O,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Masde ,416608,,,,,,
MAHARASHTRA,SINDHUDURG,Masura ,416608,,,,,,
MAHARASHTRA,SINDHUDURG,Mogarne ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Nandos ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Nandrukh ,416605,,,,,,
MAHARASHTRA,SINDHUDURG,Padve ,416534,,,,,,
MAHARASHTRA,SINDHUDURG,Palsamb ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Pendur ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Pirawadi ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Poip ,416622,,,,,,
MAHARASHTRA,SINDHUDURG,Revandi ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Salel ,416605,,,,,,
MAHARASHTRA,SINDHUDURG,Sarjekot ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Sukalwadi ,416534,,,,,,
MAHARASHTRA,SINDHUDURG,Talgaon ,416534,,,,,,
MAHARASHTRA,SINDHUDURG,Tarkarli ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Tiravade ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Tondavali ,416626,,,,,,
MAHARASHTRA,SINDHUDURG,Trimbak ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Varad ,416604,,,,,,
MAHARASHTRA,SINDHUDURG,Veral ,416608,,,,,,
MAHARASHTRA,SINDHUDURG,Waingani ,416614,,,,,,
MAHARASHTRA,SINDHUDURG,Wairy Bhutnath ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Kumbharmath ,416606,,,,,,
MAHARASHTRA,SINDHUDURG,Ajgaon ,416538,,,,,,
MAHARASHTRA,SINDHUDURG,Akeri ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Ambegaon ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Amboli ,416532,,,,,,
MAHARASHTRA,SINDHUDURG,Aronda ,416513,,,,,,
MAHARASHTRA,SINDHUDURG,Aros ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Banda ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Bhalaval ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Charatha ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Choukul ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Danoli ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Degave ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Devsu ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Insuli ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Kalane ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Kalmist ,416531,,,,,,
MAHARASHTRA,SINDHUDURG,Karivade ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Kas ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Kavathani ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Kolgaon ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Kolzar ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Kumbral ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Kunkeri ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Madkhol ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Madura ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Malewad ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Malgaon ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Mazgaon ,416541,,,,,,
MAHARASHTRA,SINDHUDURG,Morgaon ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Nemle ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Netarde ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Nhaveli ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Nigude ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Niravade ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Otavane ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Salgaon ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Sangeli ,416531,,,,,,
MAHARASHTRA,SINDHUDURG,Sarmale ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Sasoli ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Satarda ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Satose ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Sawantwadi H.O,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Sherla ,416514,,,,,,
MAHARASHTRA,SINDHUDURG,Shirshinge ,416531,,,,,,
MAHARASHTRA,SINDHUDURG,Sonurli ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Talavane ,416513,,,,,,
MAHARASHTRA,SINDHUDURG,Talkat ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Tambuli ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Verle ,416531,,,,,,
MAHARASHTRA,SINDHUDURG,Vilvade ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Wafoli ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Zarapi ,416510,,,,,,
MAHARASHTRA,SINDHUDURG,Zolambe ,416511,,,,,,
MAHARASHTRA,SINDHUDURG,Kadaval ,416521,,,,,,
MAHARASHTRA,SINDHUDURG,Achirne ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Akhavane ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Arule ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Bhuibavda ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Gadmath ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Het ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Jambhavade ,416704,,,,,,
MAHARASHTRA,SINDHUDURG,Karulbavada ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Khambale ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Kokisara ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Kumbhavade ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Kusur ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Mangavli ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Nadhavade ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Napne ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Nerle ,416704,,,,,,
MAHARASHTRA,SINDHUDURG,Sadure ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Sangulwadi ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Umbarde ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Upale ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Vaibhavwadi ,416810,,,,,,
MAHARASHTRA,SINDHUDURG,Adeli ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Ansur ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Aravli ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Asoli ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Asolipal ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Bhogave ,416523,,,,,,
MAHARASHTRA,SINDHUDURG,Dabholi ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Dhakore ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Hodavade ,416529,,,,,,
MAHARASHTRA,SINDHUDURG,Karliwadi ,416523,,,,,,
MAHARASHTRA,SINDHUDURG,Khanoli ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Math ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Matond ,416529,,,,,,
MAHARASHTRA,SINDHUDURG,Parula ,416523,,,,,,
MAHARASHTRA,SINDHUDURG,Pendhryachiwadi ,416529,,,,,,
MAHARASHTRA,SINDHUDURG,Redi ,416517,,,,,,
MAHARASHTRA,SINDHUDURG,Shiroda ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Tak ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Talavade ,416529,,,,,,
MAHARASHTRA,SINDHUDURG,Terawalewadi ,416523,,,,,,
MAHARASHTRA,SINDHUDURG,Tiravade ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Tulas ,416515,,,,,,
MAHARASHTRA,SINDHUDURG,Ubhadanda ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Vajarat ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Vengurla Camp ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Vengurla ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Vetore ,416516,,,,,,
MAHARASHTRA,SINDHUDURG,Wadkhol ,416518,,,,,,
MAHARASHTRA,SINDHUDURG,Wainganiwadi ,416516,,,,,,
MAHARASHTRA,SOLAPUR,Bagechiwadi ,413212,,,,,,
MAHARASHTRA,SOLAPUR,Chakore ,413212,,,,,,
MAHARASHTRA,SOLAPUR,Kondbhav ,413212,,,,,,
MAHARASHTRA,SOLAPUR,Malewadi ,413212,,,,,,
MAHARASHTRA,SOLAPUR,Marapur ,413305,,,,,,
MAHARASHTRA,SOLAPUR,Rople BK ,413304,,,,,,
MAHARASHTRA,SOLAPUR,Bagehalli ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Akkalkot ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Ankalge ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Babalad ,413220,,,,,,
MAHARASHTRA,SOLAPUR,Badole BK ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Barhanpur ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Basalegaon ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Bhurikavathe ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Borgaon ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Boroti ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Chapalgaon ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Chikkehalli ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Chungi ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Dahitne ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Dombarjawalge ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Dudhani ,413220,,,,,,
MAHARASHTRA,SOLAPUR,Gaudgaon ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Gholasgaon ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Gogaon ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Haidra ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Hanjagi ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Hannur ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Hatti Kanabus ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Jeur  (Akkalkot) ,413235,,,,,,
MAHARASHTRA,SOLAPUR,Kadabgaon ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Kajikanabus ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Karajagi ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Kini ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Korsegaon ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Kurnoor ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Maindargi ,413217,,,,,,
MAHARASHTRA,SOLAPUR,Mangrul ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Mhaisalge ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Motyal ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Mugali ,413220,,,,,,
MAHARASHTRA,SOLAPUR,Mundewadi ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Nagansur ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Nagansur ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Nagore ,413217,,,,,,
MAHARASHTRA,SOLAPUR,Navindgi ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Pitapur ,413226,,,,,,
MAHARASHTRA,SOLAPUR,Ruddewadi ,413220,,,,,,
MAHARASHTRA,SOLAPUR,Safale ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Salgar ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Sangvi Budruk ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Satan Dudhani ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Shaval ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Shirwal ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Sinnur ,413220,,,,,,
MAHARASHTRA,SOLAPUR,Tadwal  (Hotagi) ,413219,,,,,,
MAHARASHTRA,SOLAPUR,Tolnur ,413227,,,,,,
MAHARASHTRA,SOLAPUR,Torni ,413217,,,,,,
MAHARASHTRA,SOLAPUR,Udagi ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Umarge ,413216,,,,,,
MAHARASHTRA,SOLAPUR,Wagadari ,413218,,,,,,
MAHARASHTRA,SOLAPUR,Agalgaon ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Babhulgaon ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Barshi ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Bavi ,413403,,,,,,
MAHARASHTRA,SOLAPUR,Bhalgaon ,413406,,,,,,
MAHARASHTRA,SOLAPUR,Bhatambre ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Chare ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Chikharde ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Chumb ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Dahitane ,413412,,,,,,
MAHARASHTRA,SOLAPUR,Deogaon ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Dhamangaon ,413402,,,,,,
MAHARASHTRA,SOLAPUR,Gadegaon ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Gaudgaon ,413406,,,,,,
MAHARASHTRA,SOLAPUR,Ghanegaon ,413403,,,,,,
MAHARASHTRA,SOLAPUR,Ghari ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Gormale ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Gulpoli ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Halduge ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Hattij ,413406,,,,,,
MAHARASHTRA,SOLAPUR,Irle ,413412,,,,,,
MAHARASHTRA,SOLAPUR,Jamgaon  (Agalgaon) ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Jamgaon  (Pangari) ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Javalgaon ,413406,,,,,,
MAHARASHTRA,SOLAPUR,K V Nagar Barshi ,413411,,,,,,
MAHARASHTRA,SOLAPUR,K.V.Nagar Barshi ,413411,,,,,,
MAHARASHTRA,SOLAPUR,Kalamwadi ,413403,,,,,,
MAHARASHTRA,SOLAPUR,Kari ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Kategaon ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Khamgaon ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Khandvi ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Korphale ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Kuslumb ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Malegaon (Vairag) ,413406,,,,,,
MAHARASHTRA,SOLAPUR,Malegaon ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Malvandi ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Mandegaon ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Market Yard Barshi ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Mouje Tadvale ,413412,,,,,,
MAHARASHTRA,SOLAPUR,Nari ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Pandhari ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Pangaon ,413403,,,,,,
MAHARASHTRA,SOLAPUR,Pangri ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Pimpalgaon ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Raleras ,413402,,,,,,
MAHARASHTRA,SOLAPUR,Ratanjan ,413406,,,,,,
MAHARASHTRA,SOLAPUR,Sakat ,413403,,,,,,
MAHARASHTRA,SOLAPUR,Sarole ,413402,,,,,,
MAHARASHTRA,SOLAPUR,Sasure ,413402,,,,,,
MAHARASHTRA,SOLAPUR,Shendri ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Shirale ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Shripat Pimpari ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Sondare ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Subhash Nagar Barshi ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Surdi ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Tadsoundane ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Ukadgaon ,413404,,,,,,
MAHARASHTRA,SOLAPUR,Umbarge ,413409,,,,,,
MAHARASHTRA,SOLAPUR,Upalai  ( Thonge ) ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Upale Dhumala ,413401,,,,,,
MAHARASHTRA,SOLAPUR,Vairag ,413402,,,,,,
MAHARASHTRA,SOLAPUR,Yavali ,413412,,,,,,
MAHARASHTRA,SOLAPUR,Anjandoh ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Awati ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Bhalvani ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Bhogewadi ,413223,,,,,,
MAHARASHTRA,SOLAPUR,Bitergaon ( Wangi ) ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Borgaon (Kml) ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Chikhalthan ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Dahigaon ( Karmala ) ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Devlali ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Ghoti ,413251,,,,,,
MAHARASHTRA,SOLAPUR,Gulsade ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Jategaon ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Jeur ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Jinti ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Kandar ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Karanje ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Karmala ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Karmala Town ( Karmala) ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Kedgaon ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Kem ,413223,,,,,,
MAHARASHTRA,SOLAPUR,Kettur-II ,413206,,,,,,
MAHARASHTRA,SOLAPUR,Kolegaon ( E) ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Kondhej ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Korti ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Kugaon ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Kumbhargaon ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Kumbhej ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Mangi ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Nerle ,413251,,,,,,
MAHARASHTRA,SOLAPUR,Pande ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Phisare ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Pothare ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Rajuri ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Raogaon ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Sade ,413251,,,,,,
MAHARASHTRA,SOLAPUR,Salase ,413251,,,,,,
MAHARASHTRA,SOLAPUR,Sangavi ( BK) ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Sawadi ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Shelgaon Kekan ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Sogaon ,413206,,,,,,
MAHARASHTRA,SOLAPUR,Takli Rasin ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Umrad ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Upalwate ,413223,,,,,,
MAHARASHTRA,SOLAPUR,Varkute ,413251,,,,,,
MAHARASHTRA,SOLAPUR,Veet ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Vihal ,413203,,,,,,
MAHARASHTRA,SOLAPUR,Wadshivane ,413223,,,,,,
MAHARASHTRA,SOLAPUR,Wangi- IIi ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Wangi-i ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Washimbe ,413206,,,,,,
MAHARASHTRA,SOLAPUR,Zare ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Nimbhore ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Shetphal ( Jeur ) ,413202,,,,,,
MAHARASHTRA,SOLAPUR,Adhegaon ,413212,,,,,,
MAHARASHTRA,SOLAPUR,Akole(KH) ,413211,,,,,,
MAHARASHTRA,SOLAPUR,Akulgaon ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Akumbhe ,413211,,,,,,
MAHARASHTRA,SOLAPUR,Anjangaon Umate ,413209,,,,,,
MAHARASHTRA,SOLAPUR,Aran ,413301,,,,,,
MAHARASHTRA,SOLAPUR,Barloni ,413252,,,,,,
MAHARASHTRA,SOLAPUR,Bembale ,413211,,,,,,
MAHARASHTRA,SOLAPUR,Bhimanagar ,413212,,,,,,
MAHARASHTRA,SOLAPUR,Bhosare ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Bhutashte ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Chincholi ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Dahiwali ,413210,,,,,,
MAHARASHTRA,SOLAPUR,Darfal ,413209,,,,,,
MAHARASHTRA,SOLAPUR,Degaon  ( Valuj ) ,413410,,,,,,
MAHARASHTRA,SOLAPUR,Dhavlas ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Jamgaon ,413209,,,,,,
MAHARASHTRA,SOLAPUR,Kanhapuri ,413211,,,,,,
MAHARASHTRA,SOLAPUR,Khairao ,413410,,,,,,
MAHARASHTRA,SOLAPUR,Kurdu ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Kurduvadi ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Laul ,413208,,,,,,
MAHARASHTRA,SOLAPUR,Madha ,413209,,,,,,
MAHARASHTRA,SOLAPUR,Mahatpur ,413209,,,,,,
MAHARASHTRA,SOLAPUR,Mahisgaon ,413250,,,,,,
MAHARASHTRA,SOLAPUR,Manegaon ,413410,,,,,,
MAHARASHTRA,SOLAPUR,Manegaon ,413410,,,,,,
MAHARASHTRA,SOLAPUR,Mauje Ujani ,413210,,,,,,
MAHARASHTRA,SOLAPUR,Modnimb ,413301,,,,,,
MAHARASHTRA,SOLAPUR,Nimgaon T ,413210,,,,,,
MAHARASHTRA,SOLAPUR,Niranarshingpur ,413211,,,,,,
MAHARASHTRA,SOLAPUR,Padasali ,413208,,,,,,
